,Price,Area,Location,No. of Bedrooms,Resale,ShoppingMall,ATM,School,Hospital,VaastuCompliant,City,Amenities,Furnitioned,Capacity(no. of people)
126,23.49,450,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
127,60.0,990,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
128,31.99,675,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
129,40.99,765,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
130,54.99,900,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
131,33.99,720,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
132,23.49,450,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
133,59.99,990,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
134,31.99,675,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
135,40.99,765,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
136,54.99,900,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
137,33.99,720,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
138,22.99,450,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
139,60.0,990,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
140,31.99,675,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
141,40.99,765,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
142,189.0,2150,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,1,8.0
143,174.0,1950,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,1,6.0
144,134.0,1650,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
145,163.99999,1750,Sector 22 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,1,6.0
146,192.0,2250,Sector 4 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,1,8.0
147,23.0,410,Uttam Nagar,2.0,0,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
148,26.0,450,Uttam Nagar,2.0,0,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
149,58.0,750,Uttam Nagar,3.0,0,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,6.0
150,50.0,700,Uttam Nagar,3.0,0,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,6.0
151,45.0,650,Uttam Nagar,3.0,0,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,6.0
152,170.0,1450,Sarita Vihar,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
153,135.0,1400,Sarita Vihar,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
154,130.0,1150,Sarita Vihar,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,4.0
155,183.0,1550,Sarita Vihar,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
156,180.0,1500,Sarita Vihar,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
157,170.0,1550,Sarita Vihar,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
158,190.0,1500,Sarita Vihar,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
159,180.0,1450,Sarita Vihar,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
160,140.0,1200,Sarita Vihar,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0
161,45.0,500,Jasola,1.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,2.0
162,160.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
163,155.0,1700,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
164,160.0,1800,Sector 13 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
165,240.0,2000,Sector 13 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
166,180.0,1900,Sector 13 Dwarka,4.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,8.0
167,160.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
168,155.0,1700,Sector 13 Dwarka,3.0,1,0.0,1.0,0.0,0.0,0.0,Delhi,1,1,6.0
169,180.0,1900,Sector 13 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
170,170.0,1800,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
171,195.0,1900,Sector 7 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,8.0
172,165.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
173,155.0,1800,Sector 12 Dwarka,3.0,1,1.0,1.0,1.0,1.0,1.0,Delhi,1,1,6.0
174,175.0,1800,Sector 12 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
175,47.0,820,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
176,27.0,625,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
177,24.0,525,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
178,35.0,750,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
179,42.0,850,Dwarka Mor,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
180,165.0,1700,Sector 22 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
181,168.0,1900,Sector 6 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
182,137.99999,1700,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
183,130.0,1700,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
184,130.0,1700,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
185,105.0,1400,Sector 7 Dwarka,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,4.0
186,190.0,1900,Sector 13 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
187,130.0,1700,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
188,130.0,1700,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
189,180.0,1900,Sector 13 Dwarka,4.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,8.0
190,190.0,1900,Sector 13 Dwarka,4.0,1,0.0,1.0,0.0,0.0,0.0,Delhi,1,1,8.0
191,195.0,1900,Sector 7 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
192,185.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,6.0
193,145.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
194,145.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
195,145.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
196,158.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
197,145.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
198,190.0,2000,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
199,170.0,1900,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,6.0
200,137.99999,1700,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
201,158.0,1700,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
202,100.0,1100,Sector 7 Dwarka,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,4.0
203,145.0,1700,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
204,145.0,1700,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
205,155.0,1600,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
206,155.0,1600,Sector 10 Dwarka,3.0,1,1.0,1.0,1.0,1.0,1.0,Delhi,1,1,6.0
207,145.0,1500,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
208,145.0,1500,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
209,165.0,1600,Sector 12 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
210,172.0,1800,Sector 22 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
211,209.0,2200,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
212,195.0,1900,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
213,158.0,1700,Sector 13 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
214,170.0,1800,Sector 23 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
215,160.0,2000,Sector 22 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
216,175.0,2000,Sector 23 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
217,149.0,1800,Sector 23 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
218,145.0,1900,Pochanpur Colony,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
219,170.0,1600,Sector 22 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
220,145.0,1900,Pochanpur Colony,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
221,200.0,2400,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
222,145.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
223,165.0,1800,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
224,160.0,1800,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
225,155.0,1700,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
226,230.0,2300,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
227,195.0,2100,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
228,195.0,2100,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
229,135.0,1700,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
230,165.0,2200,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
231,175.0,2000,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
232,175.0,2000,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
233,145.0,1800,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
234,185.0,2000,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
235,190.0,2000,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
236,220.0,2200,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
237,270.0,3000,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
238,220.0,2200,Sector 11 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
239,190.0,2100,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
240,150.0,1800,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
241,175.0,2600,Sector 23 Rohini,4.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0
242,35.0,500,Sector 23 Rohini,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
243,21.0,360,Sector 23 Rohini,1.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,2.0
244,160.0,2250,Sector 23 Rohini,4.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0
245,23.0,400,Sector 23 Rohini,1.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,2.0
246,40.0,650,Sector 23 Rohini,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
247,145.0,2000,Sector 23 Rohini,4.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0
248,53.0,850,Sector 23 Rohini,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
249,45.0,800,Sector 23 Rohini,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
250,97.0,1300,Sector 23 Rohini,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
251,170.0,1800,Dwarka Mor,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
252,155.0,1800,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
253,155.0,1800,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
254,158.0,1800,Sector 10 Dwarka,3.0,1,1.0,1.0,1.0,1.0,1.0,Delhi,1,1,6.0
255,140.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
256,135.0,1600,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
257,165.0,2000,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
258,145.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
259,155.0,2800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
260,210.0,2000,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
261,150.0,1600,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
262,165.0,1800,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
263,240.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
264,156.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
265,160.0,2400,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
266,165.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
267,140.0,1800,Sector 9 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
268,158.0,1900,Sector 7 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
269,170.0,1800,Palam,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
270,170.0,1800,Palam,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
271,185.0,2000,Palam,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
272,180.0,1900,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
273,160.0,1800,Palam,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
274,170.0,1900,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
275,130.0,1700,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
276,160.0,1800,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
277,135.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
278,130.0,1700,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
279,130.0,1600,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
280,170.0,1900,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
281,150.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
282,155.0,1700,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
283,150.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
284,185.0,2000,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
285,210.0,2100,Sector 5 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
286,165.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
287,160.0,1800,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
288,140.0,1600,Sector 5 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
289,180.0,1900,Sector 4 Dwarka,4.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,8.0
290,130.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
291,200.0,1900,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,1,6.0
292,190.0,1900,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,0,6.0
293,155.0,1800,Sector 11 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
294,102.0,1400,Sector 7 Dwarka,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,4.0
295,145.0,1900,Sector 19 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
296,155.0,1900,Sector-18 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
297,168.0,2000,Sector 6 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
298,135.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
299,168.0,2000,Sector 5 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,8.0
300,150.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
301,160.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
302,162.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
303,170.0,2000,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
304,154.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
305,140.0,1800,Sector 10 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
306,142.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
307,185.0,2000,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
308,165.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
309,149.0,1900,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
310,168.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
311,150.0,2000,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
312,145.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
313,185.0,2000,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
314,153.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
315,155.0,1800,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
316,162.0,2000,Sector 6 Dwarka,3.0,1,1.0,1.0,1.0,1.0,1.0,Delhi,1,1,6.0
317,150.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
318,160.0,1900,Sector 6 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
319,155.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
320,150.0,1800,Sector 6 Dwarka,3.0,1,0.0,1.0,0.0,0.0,1.0,Delhi,1,1,6.0
321,148.0,1900,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
322,158.0,1800,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
323,155.0,1800,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
324,150.0,1800,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
325,145.0,1800,Sector 3 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
326,210.0,2200,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
327,160.0,1800,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
328,165.0,2000,Sector 2 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
329,165.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
330,185.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
331,165.0,1800,Dwarka Mor,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
332,190.0,2000,Sector 7 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
333,150.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
334,140.0,1600,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
335,145.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
336,165.0,1800,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
337,155.0,1600,Sector 24 Rohini,4.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0
338,36.0,500,Sector 24 Rohini,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
339,62.0,800,Sector 24 Rohini,3.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
340,120.0,1550,Sector 4 Dwarka,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
341,54.0,1125,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
342,33.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
343,165.0,2200,Sector 19 Dwarka,4.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,8.0
344,65.0,700,Saidabad,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,0,1,4.0
345,45.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,6.0
346,24.0,600,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,1,4.0
347,24.0,600,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
348,25.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
349,28.0,650,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
350,32.0,750,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
351,32.0,750,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
352,33.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
353,32.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
354,32.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,1.0,Delhi,1,0,4.0
355,20.0,450,Dwarka Mor,2.0,0,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
356,54.0,950,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
357,55.0,950,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
358,55.0,900,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,1,6.0
359,32.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
360,32.0,630,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
361,41.0,810,Burari,3.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,6.0
362,31.0,675,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
363,21.0,540,Burari,2.0,1,0.0,0.0,0.0,0.0,0.0,Delhi,1,0,4.0
