,Price,Area,Location,No. of Bedrooms,Resale,ShoppingMall,ATM,School,Hospital,VaastuCompliant,City,Amenities,Furnitioned,Capacity(no. of people),clusters
7842,450.0,4395,Nanakramguda,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0,4
7843,120.0,1860,Nallagandla Gachibowli,3.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7844,62.0,1500,Kapra,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7845,68.0,1170,Madinaguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7846,400.0,2865,Madhapur,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,8.0,2
7847,450.0,4152,Gachibowli,5.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,10.0,4
7848,85.22,1270,Kokapet,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7849,112.0,1735,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7850,110.0,1735,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7851,110.0,1216,Kukatpally,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0,3
7852,109.0,1755,IDPL Colony,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7853,105.0,1665,Balanagar,3.0,0,1.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7854,82.59999,1620,Gajulramaram Kukatpally,3.0,0,0.0,0.0,1.0,0.0,0.0,Hyderabad,1,0,6.0,1
7855,46.0,1130,Pragathi Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7856,57.0,1100,Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7857,48.72,1160,ECIL,2.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7858,112.99999,1490,Kondapur,3.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7859,50.0,1300,Ramnagar Gundu,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7860,45.0,1280,Ramnagar Gundu,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7861,45.0,1000,Nallakunta,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7862,68.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7863,70.0,1170,Madinaguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7864,352.0,4146,Gachibowli,5.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,10.0,4
7865,352.0,4146,Gachibowli,5.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,10.0,4
7866,352.0,4146,Gachibowli,5.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,10.0,4
7867,352.0,4146,Gachibowli,5.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,10.0,4
7868,109.0,2875,Attapur,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0,2
7869,225.0,2744,Padmarao Nagar,4.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,1,8.0,3
7870,105.0,2192,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7871,23.1,550,Moula Ali,1.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,2.0,0
7872,270.0,2595,Madhapur,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,8.0,2
7873,150.0,1875,Shaikpet,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,2
7874,75.19,1460,Narsingi,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7875,112.0,1680,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7876,43.89,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7877,45.0,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7878,82.0,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7879,63.63,1515,Suchitra,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
7880,65.0,1500,Alkapur township,5.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,10.0,2
7881,45.0,1050,Kondapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7882,79.98,1600,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7883,88.11,1511,Nallagandla Gachibowli,2.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,1
7884,230.0,2141,Banjara Hills Road Number 12,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
7885,86.24,1670,Narsingi,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7886,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7887,43.89,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7888,45.0,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7889,133.0,1931,Kukatpally,3.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7890,115.0,1782,Kukatpally,3.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7891,94.0,1441,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7892,94.0,1441,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7893,63.63,1515,Suchitra,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
7894,51.0,1165,ECIL Main Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7895,120.0,1740,Kukatpally,3.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7896,93.82,1360,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7897,45.0,1110,Pragathi Nagar Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7898,110.0,1675,Chandanagar,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
7899,110.0,1725,Gopanpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,2
7900,56.47,1255,Nagole,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0,3
7901,68.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7902,68.0,1515,Pragathi Nagar Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7903,140.0,1505,Kondapur,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7904,81.5,1650,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7905,70.98999,1090,Kukatpally,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7906,109.0,1695,Kukatpally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7907,80.95,1315,Kondapur,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7908,113.99999,1885,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7909,52.56,1180,Gajularamaram,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7910,69.31,1555,Gajularamaram,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7911,135.0,1728,Gachibowli,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,2
7912,60.0,1189,Panchavati Colony Manikonda,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7913,60.0,1100,Manikonda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7914,115.0,1782,Kukatpally,3.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7915,115.0,1782,Kukatpally,3.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7916,110.0,1735,Kukatpally,3.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7917,105.0,2192,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7918,40.85,1075,Kompally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7919,44.27,1265,Kompally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7920,154.0,1782,Kukatpally,3.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7921,450.0,2700,Sun City,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,2
7922,245.0,4829,Gachibowli,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7923,88.23,1279,Kukatpally,2.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,1
7924,83.89,1216,Kukatpally,2.0,0,1.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,1
7925,99.41,1441,Kukatpally,2.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,1
7926,61.8,1200,Narsingi,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7927,43.4,1150,Bachupally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7928,55.1,1475,Bachupally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7929,50.5,1100,Kompally,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7930,93.0,1470,Chandanagar,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7931,130.0,1780,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7932,185.0,2460,Manikonda,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
7933,175.0,2540,Kokapet,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
7934,61.02,1130,Nanakramguda,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7935,80.7,1495,Nanakramguda,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7936,75.33,1395,Nanakramguda,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7937,68.84999,1275,Nanakramguda,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7938,108.0,1875,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7939,170.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7940,170.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7941,610.0,4700,Jubilee Hills,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7942,558.0,4300,Jubilee Hills,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7943,80.0,1700,Tellapur,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
7944,184.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7945,45.0,1230,Bachupally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7946,36.0,1000,Pragati Nagar,2.0,0,0.0,1.0,1.0,1.0,0.0,Hyderabad,1,0,4.0,3
7947,35.0,1150,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7948,40.0,1195,Nallakunta,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7949,52.0,1050,New Maruthi Nagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,1,4.0,0
7950,59.0,1122,Tarnaka,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7951,94.0,1441,Kukatpally,2.0,0,0.0,1.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7952,133.0,1710,Kondapur,3.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7953,79.98,1600,Nanakramguda,3.0,0,1.0,0.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
7954,105.0,2020,Kondapur,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
7955,320.0,3190,Madhapur,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7956,42.36,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7957,42.36,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7958,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7959,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7960,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7961,42.36,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7962,41.58,1220,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7963,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7964,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7965,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7966,43.89,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
7967,42.36,1175,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7968,41.58,1155,Bachupally Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7969,66.4,1165,Kondapur,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
7970,60.0,1775,Bandlaguda Jagir,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7971,160.0,1662,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7972,95.58,1770,Nanakramguda,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7973,290.0,3493,Hitech City,4.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7974,55.0,1050,Kukatpally,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
7975,63.63,1515,Suchitra,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,6.0,2
7976,135.0,2815,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
7977,105.0,2191,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7978,135.0,2813,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
7979,95.17,1535,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7980,95.17,1535,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7981,89.03,1535,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
7982,162.99999,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7983,162.99999,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7984,162.99999,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7985,162.99999,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7986,152.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7987,152.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7988,152.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7989,152.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7990,152.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7991,152.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7992,152.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7993,152.0,2630,Kokapet,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
7994,352.0,4146,Gachibowli,5.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,10.0,4
7995,352.0,4146,Gachibowli,5.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,10.0,4
7996,352.0,4146,Gachibowli,5.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,10.0,4
7997,352.0,4146,Gachibowli,5.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,10.0,4
7998,45.0,1050,Madhavaram Nagar Colony,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,1,4.0,0
7999,623.0,4800,Jubilee Hills,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
8000,125.0,2607,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8001,120.0,1535,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8002,29.62,1185,Gajulramaram Kukatpally,2.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,0
8003,145.0,1730,Nanakramguda,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8004,340.0,3490,Madhapur,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
8005,150.0,1834,Manikonda,3.0,1,0.0,1.0,0.0,1.0,0.0,Hyderabad,1,0,6.0,1
8006,72.0,2025,Miyapur Bachupally Road,4.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0,2
8007,37.0,1000,Pragathi Nagar Road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
8008,98.0,1580,Hitech City,3.0,0,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8009,130.0,2615,Gachibowli,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8010,158.0,2191,Kondapur,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8011,46.0,1190,nizampet road,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
8012,300.0,4400,Kukatpally,4.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,8.0,3
8013,74.38,1270,Nallagandla Gachibowli,2.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,1
8014,134.0,2100,Kokapeta Village,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
8015,48.0,1100,Kompally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
8016,290.0,8500,LB Nagar,6.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,12.0,4
8017,38.0,900,Nallakunta,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
8018,270.0,3448,Gachibowli,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
8019,121.0,1865,Hitech City,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8020,79.5,1589,Alwal,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
8021,105.0,2025,Somajiguda,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
8022,105.0,2191,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8023,145.0,2270,Nanakramguda,3.0,0,1.0,0.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
8024,140.0,1615,Kondapur,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8025,112.0,1745,Nanakramguda,3.0,0,1.0,0.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
8026,75.0,960,Nanakramguda,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
8027,46.41,1190,Bachupally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
8028,166.0,2615,Nanakramguda,3.0,0,1.0,0.0,1.0,1.0,1.0,Hyderabad,1,0,6.0,3
8029,135.0,2815,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8030,134.0,2800,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8031,124.0,2600,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8032,117.0,2452,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8033,135.0,2815,Kondapur,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8034,55.0,1604,Madinaguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
8035,55.0,1050,HMT Hills,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
8036,80.0,1620,Gajularamaram,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
8037,160.0,2540,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8038,150.0,2160,Hitech City,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8039,70.0,1630,Toli Chowki,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,1
8040,54.0,1050,Tilak Nagar,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0,0
8041,39.0,1150,Hitech City,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0,0
8042,148.0,2265,Hitech City,3.0,1,0.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8043,50.0,1035,Chititra Medchal,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
8044,80.0,1500,Madhapur,3.0,1,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,1,6.0,3
8045,98.0,1688,Somajiguda,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
8046,46.0,1100,Pragathi Nagar,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,1,4.0,0
8047,121.0,1875,Kokapet,3.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8048,42.0,1050,BK Guda Road,2.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
8049,100.0,1800,Appa Junction Peerancheru,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,6.0,2
8050,270.0,2625,Madhapur,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8051,270.0,3448,Gachibowli,4.0,0,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
8052,150.0,2385,Shaikpet,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8053,112.0,1800,Nanakramguda,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8054,200.0,2607,Kondapur,3.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,2
8055,292.0,3240,Madhapur,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
8056,258.0,2865,Madhapur,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,0,8.0,4
8057,40.6,1125,Pragathi Nagar Kukatpally,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,4.0,0
8058,140.0,2050,Serilingampally,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
8059,297.0,3300,Banjara Hills,4.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,8.0,4
8060,32.5,1300,muthangi,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
8061,34.5,1240,Madinaguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
8062,98.55,1665,Nallagandla Gachibowli,3.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,6.0,1
8063,75.36,1265,Nallagandla Gachibowli,2.0,0,1.0,1.0,0.0,0.0,1.0,Hyderabad,1,0,4.0,1
8064,97.82,2644,Nanakramguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
8065,25.0,1000,Beeramguda,2.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,4.0,0
8066,65.0,1550,Central Excise Colony Hyderabad,3.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,6.0,2
8067,180.0,4500,Miyapur,5.0,1,0.0,0.0,0.0,0.0,0.0,Hyderabad,1,0,10.0,4
8068,53.0,1640,Madinaguda,3.0,0,0.0,0.0,0.0,0.0,0.0,Hyderabad,0,0,6.0,1
8069,550.0,3450,Somajiguda,4.0,1,0.0,0.0,0.0,0.0,1.0,Hyderabad,1,1,8.0,2
8070,39.0,1150,Madhapur,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0,3
8071,39.0,1150,Beeramguda,2.0,0,1.0,1.0,1.0,1.0,1.0,Hyderabad,1,0,4.0,3
